date,route_id,origin,destination,cargo_type,vessel_type,freight_rate_usd_mt,distance_nm,data_source,is_synthetic
2020-10-27,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.48,4200,DEMO_DATA,True
2020-10-28,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.3,4200,DEMO_DATA,True
2020-10-29,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.45,4200,DEMO_DATA,True
2020-10-30,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.49,4200,DEMO_DATA,True
2020-10-31,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.91,4200,DEMO_DATA,True
2020-11-01,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.04,4200,DEMO_DATA,True
2020-11-02,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.53,4200,DEMO_DATA,True
2020-11-03,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.52,4200,DEMO_DATA,True
2020-11-04,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.3,4200,DEMO_DATA,True
2020-11-05,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.8,4200,DEMO_DATA,True
2020-11-06,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.97,4200,DEMO_DATA,True
2020-11-07,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.39,4200,DEMO_DATA,True
2020-11-08,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.86,4200,DEMO_DATA,True
2020-11-09,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.95,4200,DEMO_DATA,True
2020-11-10,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.12,4200,DEMO_DATA,True
2020-11-11,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.26,4200,DEMO_DATA,True
2020-11-12,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.33,4200,DEMO_DATA,True
2020-11-13,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.34,4200,DEMO_DATA,True
2020-11-14,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.15,4200,DEMO_DATA,True
2020-11-15,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.4,4200,DEMO_DATA,True
2020-11-16,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.57,4200,DEMO_DATA,True
2020-11-17,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.6,4200,DEMO_DATA,True
2020-11-18,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.51,4200,DEMO_DATA,True
2020-11-19,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.69,4200,DEMO_DATA,True
2020-11-20,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.62,4200,DEMO_DATA,True
2020-11-21,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.04,4200,DEMO_DATA,True
2020-11-22,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.13,4200,DEMO_DATA,True
2020-11-23,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.27,4200,DEMO_DATA,True
2020-11-24,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.0,4200,DEMO_DATA,True
2020-11-25,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.77,4200,DEMO_DATA,True
2020-11-26,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.69,4200,DEMO_DATA,True
2020-11-27,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.83,4200,DEMO_DATA,True
2020-11-28,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.72,4200,DEMO_DATA,True
2020-11-29,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.51,4200,DEMO_DATA,True
2020-11-30,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.86,4200,DEMO_DATA,True
2020-12-01,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.72,4200,DEMO_DATA,True
2020-12-02,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.82,4200,DEMO_DATA,True
2020-12-03,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.89,4200,DEMO_DATA,True
2020-12-04,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.94,4200,DEMO_DATA,True
2020-12-05,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.86,4200,DEMO_DATA,True
2020-12-06,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.95,4200,DEMO_DATA,True
2020-12-07,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.26,4200,DEMO_DATA,True
2020-12-08,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.18,4200,DEMO_DATA,True
2020-12-09,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.27,4200,DEMO_DATA,True
2020-12-10,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.29,4200,DEMO_DATA,True
2020-12-11,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.38,4200,DEMO_DATA,True
2020-12-12,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.76,4200,DEMO_DATA,True
2020-12-13,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.65,4200,DEMO_DATA,True
2020-12-14,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.06,4200,DEMO_DATA,True
2020-12-15,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.16,4200,DEMO_DATA,True
2020-12-16,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.11,4200,DEMO_DATA,True
2020-12-17,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.15,4200,DEMO_DATA,True
2020-12-18,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.03,4200,DEMO_DATA,True
2020-12-19,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.93,4200,DEMO_DATA,True
2020-12-20,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.79,4200,DEMO_DATA,True
2020-12-21,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.38,4200,DEMO_DATA,True
2020-12-22,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.28,4200,DEMO_DATA,True
2020-12-23,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.27,4200,DEMO_DATA,True
2020-12-24,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.2,4200,DEMO_DATA,True
2020-12-25,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.17,4200,DEMO_DATA,True
2020-12-26,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.59,4200,DEMO_DATA,True
2020-12-27,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.04,4200,DEMO_DATA,True
2020-12-28,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.42,4200,DEMO_DATA,True
2020-12-29,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.62,4200,DEMO_DATA,True
2020-12-30,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.68,4200,DEMO_DATA,True
2020-12-31,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.56,4200,DEMO_DATA,True
2021-01-01,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.92,4200,DEMO_DATA,True
2021-01-02,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.67,4200,DEMO_DATA,True
2021-01-03,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.9,4200,DEMO_DATA,True
2021-01-04,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.25,4200,DEMO_DATA,True
2021-01-05,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.67,4200,DEMO_DATA,True
2021-01-06,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.7,4200,DEMO_DATA,True
2021-01-07,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.77,4200,DEMO_DATA,True
2021-01-08,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.01,4200,DEMO_DATA,True
2021-01-09,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,13.69,4200,DEMO_DATA,True
2021-01-10,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.33,4200,DEMO_DATA,True
2021-01-11,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.6,4200,DEMO_DATA,True
2021-01-12,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.5,4200,DEMO_DATA,True
2021-01-13,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.62,4200,DEMO_DATA,True
2021-01-14,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.57,4200,DEMO_DATA,True
2021-01-15,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.74,4200,DEMO_DATA,True
2021-01-16,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.21,4200,DEMO_DATA,True
2021-01-17,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.19,4200,DEMO_DATA,True
2021-01-18,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.88,4200,DEMO_DATA,True
2021-01-19,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.66,4200,DEMO_DATA,True
2021-01-20,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.4,4200,DEMO_DATA,True
2021-01-21,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.55,4200,DEMO_DATA,True
2021-01-22,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.07,4200,DEMO_DATA,True
2021-01-23,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,14.84,4200,DEMO_DATA,True
2021-01-24,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.1,4200,DEMO_DATA,True
2021-01-25,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.18,4200,DEMO_DATA,True
2021-01-26,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.24,4200,DEMO_DATA,True
2021-01-27,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.13,4200,DEMO_DATA,True
2021-01-28,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.41,4200,DEMO_DATA,True
2021-01-29,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.23,4200,DEMO_DATA,True
2021-01-30,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.61,4200,DEMO_DATA,True
2021-01-31,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.62,4200,DEMO_DATA,True
2021-02-01,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.51,4200,DEMO_DATA,True
2021-02-02,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.54,4200,DEMO_DATA,True
2021-02-03,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.49,4200,DEMO_DATA,True
2021-02-04,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.52,4200,DEMO_DATA,True
2021-02-05,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.48,4200,DEMO_DATA,True
2021-02-06,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.24,4200,DEMO_DATA,True
2021-02-07,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.21,4200,DEMO_DATA,True
2021-02-08,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.65,4200,DEMO_DATA,True
2021-02-09,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.58,4200,DEMO_DATA,True
2021-02-10,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.79,4200,DEMO_DATA,True
2021-02-11,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.43,4200,DEMO_DATA,True
2021-02-12,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.44,4200,DEMO_DATA,True
2021-02-13,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.07,4200,DEMO_DATA,True
2021-02-14,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.72,4200,DEMO_DATA,True
2021-02-15,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.09,4200,DEMO_DATA,True
2021-02-16,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.14,4200,DEMO_DATA,True
2021-02-17,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.29,4200,DEMO_DATA,True
2021-02-18,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.57,4200,DEMO_DATA,True
2021-02-19,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.72,4200,DEMO_DATA,True
2021-02-20,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.01,4200,DEMO_DATA,True
2021-02-21,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.09,4200,DEMO_DATA,True
2021-02-22,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.47,4200,DEMO_DATA,True
2021-02-23,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.48,4200,DEMO_DATA,True
2021-02-24,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.4,4200,DEMO_DATA,True
2021-02-25,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.3,4200,DEMO_DATA,True
2021-02-26,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.07,4200,DEMO_DATA,True
2021-02-27,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.78,4200,DEMO_DATA,True
2021-02-28,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.92,4200,DEMO_DATA,True
2021-03-01,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.11,4200,DEMO_DATA,True
2021-03-02,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.29,4200,DEMO_DATA,True
2021-03-03,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.42,4200,DEMO_DATA,True
2021-03-04,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.34,4200,DEMO_DATA,True
2021-03-05,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.28,4200,DEMO_DATA,True
2021-03-06,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.91,4200,DEMO_DATA,True
2021-03-07,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.1,4200,DEMO_DATA,True
2021-03-08,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.41,4200,DEMO_DATA,True
2021-03-09,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.43,4200,DEMO_DATA,True
2021-03-10,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.12,4200,DEMO_DATA,True
2021-03-11,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.54,4200,DEMO_DATA,True
2021-03-12,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.37,4200,DEMO_DATA,True
2021-03-13,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.31,4200,DEMO_DATA,True
2021-03-14,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.25,4200,DEMO_DATA,True
2021-03-15,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.81,4200,DEMO_DATA,True
2021-03-16,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.62,4200,DEMO_DATA,True
2021-03-17,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.32,4200,DEMO_DATA,True
2021-03-18,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.22,4200,DEMO_DATA,True
2021-03-19,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.08,4200,DEMO_DATA,True
2021-03-20,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.98,4200,DEMO_DATA,True
2021-03-21,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.97,4200,DEMO_DATA,True
2021-03-22,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.6,4200,DEMO_DATA,True
2021-03-23,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.83,4200,DEMO_DATA,True
2021-03-24,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.61,4200,DEMO_DATA,True
2021-03-25,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.58,4200,DEMO_DATA,True
2021-03-26,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.59,4200,DEMO_DATA,True
2021-03-27,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.27,4200,DEMO_DATA,True
2021-03-28,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.2,4200,DEMO_DATA,True
2021-03-29,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.19,4200,DEMO_DATA,True
2021-03-30,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.27,4200,DEMO_DATA,True
2021-03-31,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.48,4200,DEMO_DATA,True
2021-04-01,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.63,4200,DEMO_DATA,True
2021-04-02,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.7,4200,DEMO_DATA,True
2021-04-03,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.23,4200,DEMO_DATA,True
2021-04-04,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.19,4200,DEMO_DATA,True
2021-04-05,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.42,4200,DEMO_DATA,True
2021-04-06,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.59,4200,DEMO_DATA,True
2021-04-07,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,15.62,4200,DEMO_DATA,True
2021-04-08,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.44,4200,DEMO_DATA,True
2021-04-09,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.49,4200,DEMO_DATA,True
2021-04-10,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.84,4200,DEMO_DATA,True
2021-04-11,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.88,4200,DEMO_DATA,True
2021-04-12,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.08,4200,DEMO_DATA,True
2021-04-13,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.81,4200,DEMO_DATA,True
2021-04-14,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.74,4200,DEMO_DATA,True
2021-04-15,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.89,4200,DEMO_DATA,True
2021-04-16,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.59,4200,DEMO_DATA,True
2021-04-17,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.33,4200,DEMO_DATA,True
2021-04-18,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.25,4200,DEMO_DATA,True
2021-04-19,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.88,4200,DEMO_DATA,True
2021-04-20,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.2,4200,DEMO_DATA,True
2021-04-21,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.4,4200,DEMO_DATA,True
2021-04-22,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.41,4200,DEMO_DATA,True
2021-04-23,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.25,4200,DEMO_DATA,True
2021-04-24,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,16.93,4200,DEMO_DATA,True
2021-04-25,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.12,4200,DEMO_DATA,True
2021-04-26,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.55,4200,DEMO_DATA,True
2021-04-27,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.6,4200,DEMO_DATA,True
2021-04-28,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.62,4200,DEMO_DATA,True
2021-04-29,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.82,4200,DEMO_DATA,True
2021-04-30,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.85,4200,DEMO_DATA,True
2021-05-01,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.41,4200,DEMO_DATA,True
2021-05-02,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.35,4200,DEMO_DATA,True
2021-05-03,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.56,4200,DEMO_DATA,True
2021-05-04,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.89,4200,DEMO_DATA,True
2021-05-05,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.83,4200,DEMO_DATA,True
2021-05-06,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.84,4200,DEMO_DATA,True
2021-05-07,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.07,4200,DEMO_DATA,True
2021-05-08,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.87,4200,DEMO_DATA,True
2021-05-09,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.78,4200,DEMO_DATA,True
2021-05-10,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.07,4200,DEMO_DATA,True
2021-05-11,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.38,4200,DEMO_DATA,True
2021-05-12,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.49,4200,DEMO_DATA,True
2021-05-13,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.67,4200,DEMO_DATA,True
2021-05-14,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.4,4200,DEMO_DATA,True
2021-05-15,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.97,4200,DEMO_DATA,True
2021-05-16,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.12,4200,DEMO_DATA,True
2021-05-17,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.91,4200,DEMO_DATA,True
2021-05-18,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.35,4200,DEMO_DATA,True
2021-05-19,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.13,4200,DEMO_DATA,True
2021-05-20,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.32,4200,DEMO_DATA,True
2021-05-21,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.85,4200,DEMO_DATA,True
2021-05-22,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.48,4200,DEMO_DATA,True
2021-05-23,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.83,4200,DEMO_DATA,True
2021-05-24,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.22,4200,DEMO_DATA,True
2021-05-25,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.49,4200,DEMO_DATA,True
2021-05-26,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.38,4200,DEMO_DATA,True
2021-05-27,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.12,4200,DEMO_DATA,True
2021-05-28,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.24,4200,DEMO_DATA,True
2021-05-29,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.76,4200,DEMO_DATA,True
2021-05-30,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,17.94,4200,DEMO_DATA,True
2021-05-31,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.29,4200,DEMO_DATA,True
2021-06-01,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.2,4200,DEMO_DATA,True
2021-06-02,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.26,4200,DEMO_DATA,True
2021-06-03,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.4,4200,DEMO_DATA,True
2021-06-04,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.76,4200,DEMO_DATA,True
2021-06-05,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.55,4200,DEMO_DATA,True
2021-06-06,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.24,4200,DEMO_DATA,True
2021-06-07,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.5,4200,DEMO_DATA,True
2021-06-08,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.66,4200,DEMO_DATA,True
2021-06-09,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.49,4200,DEMO_DATA,True
2021-06-10,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.28,4200,DEMO_DATA,True
2021-06-11,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.19,4200,DEMO_DATA,True
2021-06-12,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.25,4200,DEMO_DATA,True
2021-06-13,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.47,4200,DEMO_DATA,True
2021-06-14,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.78,4200,DEMO_DATA,True
2021-06-15,ZA_COAL_VIZAG,South Africa,visakhapatnam,coal,Panamax,18.73,4200,DEMO_DATA,True
