date,bdi_proxy,vlsfo_price_usd_mt,usd_inr,vessel_supply_index,data_source,is_synthetic
2023-04-08,1466.9,524.54,77.22,104.0,DEMO_DATA,True
2023-04-09,1510.2,520.83,77.33,104.5,DEMO_DATA,True
2023-04-10,1490.8,527.22,77.7,104.8,DEMO_DATA,True
2023-04-11,1500.3,538.81,78.01,105.2,DEMO_DATA,True
2023-04-12,1509.6,531.53,78.11,106.5,DEMO_DATA,True
2023-04-13,1576.5,518.43,77.96,105.3,DEMO_DATA,True
2023-04-14,1585.7,529.05,77.74,106.4,DEMO_DATA,True
2023-04-15,1588.4,537.03,77.41,105.8,DEMO_DATA,True
2023-04-16,1581.5,543.34,77.56,106.2,DEMO_DATA,True
2023-04-17,1601.8,530.73,77.33,107.8,DEMO_DATA,True
2023-04-18,1664.1,530.4,77.49,108.0,DEMO_DATA,True
2023-04-19,1645.6,521.33,77.25,107.8,DEMO_DATA,True
2023-04-20,1675.2,515.03,77.3,107.7,DEMO_DATA,True
2023-04-21,1674.0,531.49,77.48,107.1,DEMO_DATA,True
2023-04-22,1676.1,542.81,77.68,106.5,DEMO_DATA,True
2023-04-23,1641.3,567.2,76.91,107.3,DEMO_DATA,True
2023-04-24,1617.0,568.09,76.75,107.0,DEMO_DATA,True
2023-04-25,1643.8,577.93,76.85,107.4,DEMO_DATA,True
2023-04-26,1626.4,592.57,77.04,108.2,DEMO_DATA,True
2023-04-27,1642.5,595.33,76.89,108.1,DEMO_DATA,True
2023-04-28,1626.1,599.63,76.87,109.0,DEMO_DATA,True
2023-04-29,1604.2,602.81,76.63,108.3,DEMO_DATA,True
2023-04-30,1650.7,599.04,76.8,108.3,DEMO_DATA,True
2023-05-01,1674.7,598.5,76.98,108.0,DEMO_DATA,True
2023-05-02,1647.0,605.53,76.88,109.8,DEMO_DATA,True
2023-05-03,1402.3,594.99,77.29,110.1,DEMO_DATA,True
2023-05-04,1379.6,580.91,77.44,110.0,DEMO_DATA,True
2023-05-05,1394.2,571.89,77.44,111.2,DEMO_DATA,True
2023-05-06,1432.0,562.72,77.79,109.4,DEMO_DATA,True
2023-05-07,1106.9,562.5,77.72,108.7,DEMO_DATA,True
2023-05-08,1122.9,549.68,77.7,108.3,DEMO_DATA,True
2023-05-09,1106.5,557.76,77.52,108.7,DEMO_DATA,True
2023-05-10,1100.9,560.64,77.22,106.8,DEMO_DATA,True
2023-05-11,1131.2,568.93,77.26,105.8,DEMO_DATA,True
2023-05-12,1112.3,567.05,77.39,106.8,DEMO_DATA,True
2023-05-13,1109.8,569.14,77.11,106.1,DEMO_DATA,True
2023-05-14,1122.9,580.83,76.93,105.8,DEMO_DATA,True
2023-05-15,1089.7,591.86,76.74,104.1,DEMO_DATA,True
2023-05-16,1133.9,591.25,76.62,104.9,DEMO_DATA,True
2023-05-17,1106.5,594.33,76.88,104.3,DEMO_DATA,True
2023-05-18,1136.8,587.22,77.31,103.7,DEMO_DATA,True
2023-05-19,1107.0,583.8,77.37,103.4,DEMO_DATA,True
2023-05-20,1132.2,589.81,77.3,104.5,DEMO_DATA,True
2023-05-21,880.4,595.4,77.19,104.2,DEMO_DATA,True
2023-05-22,910.3,602.43,77.47,104.6,DEMO_DATA,True
2023-05-23,922.4,591.47,77.63,105.0,DEMO_DATA,True
2023-05-24,950.0,587.04,77.25,104.3,DEMO_DATA,True
2023-05-25,987.8,596.37,76.88,105.4,DEMO_DATA,True
2023-05-26,1008.8,591.01,77.0,104.5,DEMO_DATA,True
2023-05-27,1037.5,604.41,77.22,103.5,DEMO_DATA,True
2023-05-28,1023.6,609.75,77.47,102.5,DEMO_DATA,True
2023-05-29,1057.5,607.47,77.82,102.6,DEMO_DATA,True
2023-05-30,1075.1,603.79,77.89,102.9,DEMO_DATA,True
2023-05-31,1074.0,612.61,77.59,103.1,DEMO_DATA,True
2023-06-01,1105.8,614.0,77.64,102.8,DEMO_DATA,True
2023-06-02,1096.1,625.68,77.71,101.1,DEMO_DATA,True
2023-06-03,1104.8,629.23,78.08,101.8,DEMO_DATA,True
2023-06-04,1110.4,618.96,78.39,102.7,DEMO_DATA,True
2023-06-05,1132.0,632.0,78.15,101.1,DEMO_DATA,True
2023-06-06,1169.9,628.46,77.93,100.6,DEMO_DATA,True
2023-06-07,1200.5,629.48,77.74,100.1,DEMO_DATA,True
2023-06-08,1190.7,626.9,77.53,100.1,DEMO_DATA,True
2023-06-09,1233.1,626.03,77.48,99.1,DEMO_DATA,True
2023-06-10,1269.5,625.28,77.74,97.8,DEMO_DATA,True
2023-06-11,1242.0,626.21,77.61,98.5,DEMO_DATA,True
2023-06-12,1247.0,630.73,77.43,99.6,DEMO_DATA,True
2023-06-13,1259.6,619.03,77.45,98.4,DEMO_DATA,True
2023-06-14,1280.9,621.74,77.03,98.8,DEMO_DATA,True
2023-06-15,941.9,611.06,77.06,97.7,DEMO_DATA,True
2023-06-16,965.5,603.74,77.2,97.7,DEMO_DATA,True
2023-06-17,982.4,615.64,77.29,98.1,DEMO_DATA,True
2023-06-18,983.9,611.68,77.35,98.1,DEMO_DATA,True
2023-06-19,995.3,607.93,77.25,97.3,DEMO_DATA,True
2023-06-20,975.7,613.86,76.98,97.4,DEMO_DATA,True
2023-06-21,1007.1,618.1,76.97,96.8,DEMO_DATA,True
2023-06-22,1020.9,627.49,76.69,87.3,DEMO_DATA,True
2023-06-23,1053.6,618.35,76.83,88.6,DEMO_DATA,True
2023-06-24,1077.0,614.47,76.51,77.5,DEMO_DATA,True
2023-06-25,1089.8,617.7,76.7,78.5,DEMO_DATA,True
2023-06-26,1128.3,623.84,76.69,79.3,DEMO_DATA,True
2023-06-27,1156.8,611.26,76.5,80.3,DEMO_DATA,True
2023-06-28,1196.8,601.91,76.6,76.4,DEMO_DATA,True
2023-06-29,1234.7,597.85,76.66,77.3,DEMO_DATA,True
2023-06-30,1244.4,589.26,76.84,78.0,DEMO_DATA,True
2023-07-01,1279.2,586.08,77.19,79.2,DEMO_DATA,True
2023-07-02,1289.5,585.07,77.42,78.2,DEMO_DATA,True
2023-07-03,1299.2,579.05,77.6,78.9,DEMO_DATA,True
2023-07-04,1314.9,569.06,77.57,79.2,DEMO_DATA,True
2023-07-05,1351.3,562.07,77.54,78.3,DEMO_DATA,True
2023-07-06,1340.1,576.23,77.37,78.6,DEMO_DATA,True
2023-07-07,1330.2,675.81,77.12,78.9,DEMO_DATA,True
2023-07-08,1341.2,672.08,77.21,79.7,DEMO_DATA,True
2023-07-09,1369.2,659.39,77.32,79.8,DEMO_DATA,True
2023-07-10,1394.8,673.91,77.73,80.9,DEMO_DATA,True
2023-07-11,1417.5,678.86,77.56,77.8,DEMO_DATA,True
2023-07-12,1426.4,680.55,77.73,77.9,DEMO_DATA,True
2023-07-13,1430.7,658.93,77.87,78.3,DEMO_DATA,True
2023-07-14,1478.9,646.64,77.98,78.9,DEMO_DATA,True
2023-07-15,1455.5,635.72,78.36,79.7,DEMO_DATA,True
2023-07-16,1428.8,635.38,78.07,80.3,DEMO_DATA,True
2023-07-17,1426.1,636.92,78.38,80.7,DEMO_DATA,True
2023-07-18,1454.5,634.6,78.42,81.4,DEMO_DATA,True
2023-07-19,1433.9,632.6,78.17,81.9,DEMO_DATA,True
2023-07-20,1454.7,628.21,78.11,82.2,DEMO_DATA,True
2023-07-21,1479.7,637.14,77.75,83.3,DEMO_DATA,True
2023-07-22,1514.4,640.62,77.59,83.2,DEMO_DATA,True
2023-07-23,1551.8,644.75,77.44,83.2,DEMO_DATA,True
2023-07-24,1564.6,637.67,77.51,84.0,DEMO_DATA,True
2023-07-25,1587.7,639.51,77.51,84.7,DEMO_DATA,True
2023-07-26,1571.4,649.85,77.61,84.6,DEMO_DATA,True
2023-07-27,1622.1,630.58,77.67,83.9,DEMO_DATA,True
2023-07-28,1601.5,638.41,77.76,84.6,DEMO_DATA,True
2023-07-29,1645.6,565.25,77.8,84.6,DEMO_DATA,True
2023-07-30,1631.4,493.6,77.88,85.7,DEMO_DATA,True
2023-07-31,1674.6,494.3,78.07,86.5,DEMO_DATA,True
2023-08-01,1693.4,498.92,78.4,86.4,DEMO_DATA,True
2023-08-02,1681.7,513.1,78.47,86.5,DEMO_DATA,True
2023-08-03,1972.3,502.22,78.48,85.7,DEMO_DATA,True
2023-08-04,1998.5,437.77,78.41,86.5,DEMO_DATA,True
2023-08-05,2017.1,441.62,78.6,86.9,DEMO_DATA,True
2023-08-06,2032.9,440.83,78.84,87.8,DEMO_DATA,True
2023-08-07,1998.4,439.0,79.07,88.3,DEMO_DATA,True
2023-08-08,2001.8,440.28,79.51,90.1,DEMO_DATA,True
2023-08-09,2013.9,447.97,79.83,91.0,DEMO_DATA,True
2023-08-10,2047.0,436.16,79.79,90.3,DEMO_DATA,True
2023-08-11,2000.1,439.61,79.79,91.1,DEMO_DATA,True
2023-08-12,1947.2,438.13,80.09,90.6,DEMO_DATA,True
2023-08-13,1916.6,441.74,80.06,90.8,DEMO_DATA,True
2023-08-14,1927.4,443.62,80.35,90.8,DEMO_DATA,True
2023-08-15,1974.5,459.93,80.42,91.4,DEMO_DATA,True
2023-08-16,1926.8,456.2,80.11,91.5,DEMO_DATA,True
2023-08-17,1980.3,510.62,80.44,92.4,DEMO_DATA,True
2023-08-18,1949.3,517.77,80.41,93.6,DEMO_DATA,True
2023-08-19,2407.3,512.06,80.42,94.5,DEMO_DATA,True
2023-08-20,2350.6,512.06,80.56,93.6,DEMO_DATA,True
2023-08-21,2391.6,517.39,80.52,93.3,DEMO_DATA,True
2023-08-22,2344.8,499.02,80.35,94.0,DEMO_DATA,True
2023-08-23,2423.0,494.8,80.2,95.0,DEMO_DATA,True
2023-08-24,2399.6,496.36,80.12,95.4,DEMO_DATA,True
2023-08-25,2421.9,500.08,79.86,95.9,DEMO_DATA,True
2023-08-26,2511.8,510.11,80.03,95.0,DEMO_DATA,True
2023-08-27,1757.7,513.6,79.98,93.1,DEMO_DATA,True
2023-08-28,1749.7,510.09,79.87,93.8,DEMO_DATA,True
2023-08-29,1806.8,516.04,79.86,94.2,DEMO_DATA,True
2023-08-30,1806.3,519.81,79.89,94.0,DEMO_DATA,True
2023-08-31,1748.2,518.2,79.7,93.9,DEMO_DATA,True
2023-09-01,1707.9,516.83,79.68,93.7,DEMO_DATA,True
2023-09-02,1804.4,510.16,79.76,94.6,DEMO_DATA,True
2023-09-03,1799.6,505.76,79.53,93.7,DEMO_DATA,True
2023-09-04,1794.7,501.59,79.6,93.9,DEMO_DATA,True
2023-09-05,1750.1,510.15,79.43,94.7,DEMO_DATA,True
2023-09-06,1714.9,500.78,79.97,94.8,DEMO_DATA,True
2023-09-07,1655.0,512.39,80.05,95.4,DEMO_DATA,True
2023-09-08,1628.5,506.24,79.85,95.3,DEMO_DATA,True
2023-09-09,1608.9,511.47,79.8,96.2,DEMO_DATA,True
2023-09-10,1910.8,504.14,79.72,96.1,DEMO_DATA,True
2023-09-11,2095.7,513.41,79.45,94.5,DEMO_DATA,True
2023-09-12,2086.9,518.97,79.74,95.1,DEMO_DATA,True
2023-09-13,2094.7,514.96,80.1,95.2,DEMO_DATA,True
2023-09-14,2062.1,513.06,79.82,95.1,DEMO_DATA,True
2023-09-15,2078.2,618.93,79.72,95.1,DEMO_DATA,True
2023-09-16,2075.2,619.92,79.47,94.9,DEMO_DATA,True
2023-09-17,2092.2,629.03,79.56,95.7,DEMO_DATA,True
2023-09-18,2069.2,613.65,79.6,96.6,DEMO_DATA,True
2023-09-19,2128.5,609.56,79.89,96.6,DEMO_DATA,True
2023-09-20,2087.3,610.9,79.67,95.8,DEMO_DATA,True
2023-09-21,2063.0,599.79,79.66,95.1,DEMO_DATA,True
2023-09-22,2052.4,604.68,79.48,94.2,DEMO_DATA,True
2023-09-23,2080.5,602.13,80.1,93.9,DEMO_DATA,True
2023-09-24,2130.2,612.39,80.07,93.2,DEMO_DATA,True
2023-09-25,2139.9,604.78,80.1,101.9,DEMO_DATA,True
2023-09-26,2126.7,598.57,80.41,101.8,DEMO_DATA,True
2023-09-27,2126.8,588.92,80.29,100.7,DEMO_DATA,True
2023-09-28,2126.1,586.74,80.09,100.7,DEMO_DATA,True
2023-09-29,2129.0,587.87,80.17,100.8,DEMO_DATA,True
2023-09-30,2063.5,582.26,80.07,100.0,DEMO_DATA,True
2023-10-01,2072.5,566.82,79.99,101.1,DEMO_DATA,True
2023-10-02,1980.8,571.49,79.92,96.2,DEMO_DATA,True
2023-10-03,2004.5,565.4,79.63,97.0,DEMO_DATA,True
2023-10-04,1455.0,568.53,79.71,97.0,DEMO_DATA,True
2023-10-05,1456.2,575.71,79.49,97.1,DEMO_DATA,True
2023-10-06,1463.9,581.77,79.49,89.3,DEMO_DATA,True
2023-10-07,1510.7,576.99,79.72,91.0,DEMO_DATA,True
2023-10-08,1548.1,580.03,79.99,89.9,DEMO_DATA,True
2023-10-09,1616.5,577.58,80.09,91.9,DEMO_DATA,True
2023-10-10,1627.3,587.7,80.16,91.7,DEMO_DATA,True
2023-10-11,1658.2,588.89,80.09,92.7,DEMO_DATA,True
2023-10-12,1654.6,591.01,79.9,93.7,DEMO_DATA,True
2023-10-13,1634.5,586.39,80.2,94.4,DEMO_DATA,True
2023-10-14,1695.6,593.38,80.41,95.1,DEMO_DATA,True
2023-10-15,1682.6,615.08,80.44,95.0,DEMO_DATA,True
2023-10-16,2114.3,613.66,80.1,95.8,DEMO_DATA,True
2023-10-17,2118.1,590.59,80.42,96.0,DEMO_DATA,True
2023-10-18,2077.6,588.58,80.44,96.7,DEMO_DATA,True
2023-10-19,2061.5,579.29,80.06,96.9,DEMO_DATA,True
2023-10-20,2019.7,581.84,80.25,96.0,DEMO_DATA,True
2023-10-21,2011.6,585.53,79.99,95.5,DEMO_DATA,True
2023-10-22,2014.3,598.44,79.87,95.0,DEMO_DATA,True
2023-10-23,2000.9,592.7,79.83,94.9,DEMO_DATA,True
2023-10-24,1914.0,578.14,79.82,95.4,DEMO_DATA,True
2023-10-25,1929.6,576.59,79.71,96.4,DEMO_DATA,True
2023-10-26,1857.3,568.74,79.97,96.3,DEMO_DATA,True
2023-10-27,1892.5,691.63,79.87,96.1,DEMO_DATA,True
2023-10-28,2346.8,669.73,79.84,95.6,DEMO_DATA,True
2023-10-29,2341.6,672.22,79.92,95.9,DEMO_DATA,True
2023-10-30,2282.0,680.44,80.3,96.9,DEMO_DATA,True
2023-10-31,2207.7,675.64,79.96,96.7,DEMO_DATA,True
2023-11-01,2282.0,818.1,80.2,98.4,DEMO_DATA,True
2023-11-02,2281.3,808.27,80.48,98.3,DEMO_DATA,True
2023-11-03,2213.5,796.51,80.59,99.1,DEMO_DATA,True
2023-11-04,2218.1,805.32,80.69,100.9,DEMO_DATA,True
2023-11-05,2211.0,812.56,80.31,101.3,DEMO_DATA,True
2023-11-06,2231.6,794.33,80.43,101.3,DEMO_DATA,True
2023-11-07,2220.2,771.82,80.28,103.0,DEMO_DATA,True
2023-11-08,2216.2,760.24,80.18,102.5,DEMO_DATA,True
2023-11-09,2136.1,736.56,80.04,103.7,DEMO_DATA,True
2023-11-10,2102.3,749.68,80.29,103.6,DEMO_DATA,True
2023-11-11,2101.8,766.18,80.36,103.3,DEMO_DATA,True
2023-11-12,2018.0,745.46,80.34,103.9,DEMO_DATA,True
2023-11-13,2041.3,741.79,80.1,104.8,DEMO_DATA,True
2023-11-14,2031.2,728.89,79.66,103.2,DEMO_DATA,True
2023-11-15,2007.1,719.3,79.66,103.4,DEMO_DATA,True
2023-11-16,2061.3,705.33,79.48,103.5,DEMO_DATA,True
2023-11-17,2057.7,702.6,79.56,102.7,DEMO_DATA,True
2023-11-18,2073.4,698.29,79.42,103.9,DEMO_DATA,True
2023-11-19,2023.3,701.66,79.04,103.4,DEMO_DATA,True
2023-11-20,2071.7,707.39,78.9,103.5,DEMO_DATA,True
2023-11-21,1997.6,625.81,79.29,102.3,DEMO_DATA,True
2023-11-22,1974.9,644.8,79.27,103.0,DEMO_DATA,True
2023-11-23,1923.5,647.45,78.93,102.6,DEMO_DATA,True
2023-11-24,1913.7,638.24,78.7,101.1,DEMO_DATA,True
2023-11-25,1556.6,632.96,78.62,101.2,DEMO_DATA,True
2023-11-26,1560.8,622.93,78.51,100.3,DEMO_DATA,True
2023-11-27,1541.7,616.8,78.36,101.2,DEMO_DATA,True
2023-11-28,1558.1,625.97,78.15,100.2,DEMO_DATA,True
2023-11-29,1547.1,623.81,78.56,100.6,DEMO_DATA,True
2023-11-30,1505.3,634.4,78.72,100.7,DEMO_DATA,True
2023-12-01,1504.3,633.15,78.62,98.8,DEMO_DATA,True
2023-12-02,1472.1,636.04,78.61,99.2,DEMO_DATA,True
2023-12-03,1478.4,640.43,78.66,99.8,DEMO_DATA,True
2023-12-04,1466.7,631.95,78.8,97.9,DEMO_DATA,True
2023-12-05,1459.2,637.64,78.25,99.3,DEMO_DATA,True
2023-12-06,1465.4,636.46,78.48,99.4,DEMO_DATA,True
2023-12-07,1234.4,639.12,78.57,100.7,DEMO_DATA,True
2023-12-08,1255.4,651.39,78.46,100.8,DEMO_DATA,True
2023-12-09,1204.7,657.14,78.55,100.9,DEMO_DATA,True
2023-12-10,1216.5,659.92,74.39,100.3,DEMO_DATA,True
2023-12-11,1233.1,633.38,74.25,101.0,DEMO_DATA,True
2023-12-12,1251.0,638.35,74.61,101.8,DEMO_DATA,True
2023-12-13,1286.4,649.04,74.63,101.5,DEMO_DATA,True
2023-12-14,1344.1,647.8,75.03,101.2,DEMO_DATA,True
2023-12-15,1385.1,651.56,75.35,101.7,DEMO_DATA,True
2023-12-16,1865.6,664.81,75.44,104.0,DEMO_DATA,True
2023-12-17,1914.9,657.1,77.51,103.2,DEMO_DATA,True
2023-12-18,1928.7,659.53,77.55,104.7,DEMO_DATA,True
2023-12-19,1947.4,579.86,77.28,103.9,DEMO_DATA,True
2023-12-20,1944.9,592.62,77.59,103.3,DEMO_DATA,True
2023-12-21,1924.5,603.71,77.74,104.1,DEMO_DATA,True
2023-12-22,1950.4,606.98,77.54,104.7,DEMO_DATA,True
2023-12-23,1957.5,590.52,77.95,104.6,DEMO_DATA,True
2023-12-24,1939.9,597.48,77.99,105.5,DEMO_DATA,True
2023-12-25,1913.0,592.74,78.33,104.0,DEMO_DATA,True
2023-12-26,1930.8,588.02,78.23,102.2,DEMO_DATA,True
2023-12-27,1950.3,573.59,78.06,102.4,DEMO_DATA,True
2023-12-28,1933.4,586.03,78.03,101.5,DEMO_DATA,True
2023-12-29,1956.5,567.37,77.84,102.7,DEMO_DATA,True
2023-12-30,1998.3,575.13,77.95,102.4,DEMO_DATA,True
2023-12-31,1918.6,575.27,77.69,102.4,DEMO_DATA,True
2024-01-01,1914.2,579.77,77.7,101.4,DEMO_DATA,True
2024-01-02,1938.9,582.5,77.6,100.9,DEMO_DATA,True
2024-01-03,1975.2,563.91,77.2,101.3,DEMO_DATA,True
2024-01-04,1931.7,560.54,77.22,101.9,DEMO_DATA,True
2024-01-05,1877.1,545.98,77.31,101.8,DEMO_DATA,True
2024-01-06,1842.4,551.56,77.42,102.1,DEMO_DATA,True
2024-01-07,1828.3,543.29,77.72,102.0,DEMO_DATA,True
2024-01-08,1827.7,538.83,77.57,101.8,DEMO_DATA,True
2024-01-09,1801.2,534.09,77.73,100.3,DEMO_DATA,True
2024-01-10,1818.3,524.86,77.6,100.5,DEMO_DATA,True
2024-01-11,1774.6,543.4,77.54,100.5,DEMO_DATA,True
2024-01-12,1756.7,535.41,77.72,100.9,DEMO_DATA,True
2024-01-13,1779.7,541.32,77.61,102.1,DEMO_DATA,True
2024-01-14,1772.4,431.4,77.49,102.2,DEMO_DATA,True
2024-01-15,1725.7,433.06,74.71,102.2,DEMO_DATA,True
2024-01-16,1649.9,430.94,74.89,102.9,DEMO_DATA,True
2024-01-17,1628.2,432.57,74.46,102.5,DEMO_DATA,True
2024-01-18,1641.1,438.05,74.55,102.4,DEMO_DATA,True
2024-01-19,1350.3,434.08,74.75,100.5,DEMO_DATA,True
2024-01-20,1367.5,440.55,74.74,101.4,DEMO_DATA,True
2024-01-21,1399.9,432.62,74.88,101.0,DEMO_DATA,True
2024-01-22,1433.6,440.54,74.9,102.5,DEMO_DATA,True
2024-01-23,1423.9,443.05,75.15,101.7,DEMO_DATA,True
2024-01-24,1460.1,447.08,75.42,102.4,DEMO_DATA,True
2024-01-25,1471.5,442.09,75.58,104.0,DEMO_DATA,True
2024-01-26,1537.7,442.69,75.83,103.1,DEMO_DATA,True
2024-01-27,1596.2,455.97,75.74,102.9,DEMO_DATA,True
2024-01-28,1566.2,451.05,75.52,103.4,DEMO_DATA,True
2024-01-29,1575.9,456.74,75.75,103.0,DEMO_DATA,True
2024-01-30,1551.5,463.01,75.65,102.9,DEMO_DATA,True
2024-01-31,1579.1,473.63,75.38,103.7,DEMO_DATA,True
2024-02-01,1602.0,476.58,75.04,103.8,DEMO_DATA,True
2024-02-02,1646.3,487.28,75.06,105.0,DEMO_DATA,True
2024-02-03,1648.6,490.54,75.36,104.9,DEMO_DATA,True
2024-02-04,1658.7,491.95,75.74,104.8,DEMO_DATA,True
2024-02-05,1708.7,502.59,75.87,106.6,DEMO_DATA,True
2024-02-06,1652.5,494.62,76.35,99.0,DEMO_DATA,True
2024-02-07,1653.9,505.2,76.51,99.7,DEMO_DATA,True
2024-02-08,1617.6,511.32,76.5,98.9,DEMO_DATA,True
2024-02-09,1630.2,509.18,76.62,99.2,DEMO_DATA,True
2024-02-10,1623.1,501.74,76.78,100.1,DEMO_DATA,True
2024-02-11,1609.7,503.9,76.55,100.2,DEMO_DATA,True
2024-02-12,1652.8,501.14,76.91,101.7,DEMO_DATA,True
2024-02-13,1663.6,502.97,77.06,100.8,DEMO_DATA,True
2024-02-14,1713.7,508.22,76.85,101.6,DEMO_DATA,True
2024-02-15,1708.9,494.23,77.08,102.0,DEMO_DATA,True
2024-02-16,1709.8,491.13,77.17,102.6,DEMO_DATA,True
2024-02-17,1710.8,486.28,77.39,100.6,DEMO_DATA,True
2024-02-18,1743.3,491.42,77.44,101.5,DEMO_DATA,True
2024-02-19,1720.0,487.64,77.61,100.0,DEMO_DATA,True
2024-02-20,1699.6,487.03,77.81,100.9,DEMO_DATA,True
2024-02-21,1718.2,489.62,77.99,101.6,DEMO_DATA,True
2024-02-22,1701.4,496.64,77.94,100.5,DEMO_DATA,True
2024-02-23,1703.4,499.97,77.72,99.7,DEMO_DATA,True
2024-02-24,1733.4,495.67,78.09,98.4,DEMO_DATA,True
2024-02-25,1723.4,489.93,78.17,98.0,DEMO_DATA,True
2024-02-26,1745.2,498.93,77.83,98.4,DEMO_DATA,True
2024-02-27,2055.3,498.52,77.96,99.3,DEMO_DATA,True
2024-02-28,2082.3,491.35,77.86,98.9,DEMO_DATA,True
2024-02-29,2101.0,493.64,78.06,98.9,DEMO_DATA,True
2024-03-01,2084.9,494.73,78.31,100.0,DEMO_DATA,True
2024-03-02,2093.0,506.15,78.22,99.3,DEMO_DATA,True
2024-03-03,2685.7,492.41,78.61,99.8,DEMO_DATA,True
2024-03-04,2628.2,491.19,78.62,99.8,DEMO_DATA,True
2024-03-05,2583.9,479.83,78.59,99.5,DEMO_DATA,True
2024-03-06,2584.9,486.38,78.61,99.8,DEMO_DATA,True
2024-03-07,2547.4,479.23,78.55,97.7,DEMO_DATA,True
2024-03-08,2534.6,479.95,78.63,97.1,DEMO_DATA,True
2024-03-09,2483.5,484.89,79.04,96.6,DEMO_DATA,True
2024-03-10,2415.6,481.74,78.82,96.9,DEMO_DATA,True
2024-03-11,2487.1,479.54,78.84,97.3,DEMO_DATA,True
2024-03-12,2417.7,482.01,79.16,97.3,DEMO_DATA,True
2024-03-13,2349.4,481.3,78.91,99.4,DEMO_DATA,True
2024-03-14,2334.3,481.16,79.06,99.9,DEMO_DATA,True
2024-03-15,2381.2,475.32,79.16,100.6,DEMO_DATA,True
2024-03-16,2340.7,477.97,79.18,99.9,DEMO_DATA,True
2024-03-17,2370.4,489.41,79.31,99.1,DEMO_DATA,True
2024-03-18,2320.1,463.68,79.47,99.1,DEMO_DATA,True
2024-03-19,2327.8,468.78,79.79,99.3,DEMO_DATA,True
2024-03-20,2370.7,469.98,79.8,100.2,DEMO_DATA,True
2024-03-21,2328.3,467.66,80.01,101.0,DEMO_DATA,True
2024-03-22,2223.1,472.46,79.81,101.6,DEMO_DATA,True
2024-03-23,2191.8,468.38,79.88,101.5,DEMO_DATA,True
2024-03-24,2195.5,471.79,79.95,101.5,DEMO_DATA,True
2024-03-25,2194.7,474.81,79.85,101.6,DEMO_DATA,True
2024-03-26,2215.0,480.33,79.77,100.9,DEMO_DATA,True
2024-03-27,2280.3,468.29,79.95,101.2,DEMO_DATA,True
2024-03-28,2297.8,475.6,80.12,102.0,DEMO_DATA,True
2024-03-29,2277.6,481.11,80.18,101.3,DEMO_DATA,True
2024-03-30,2331.8,473.38,80.25,101.1,DEMO_DATA,True
2024-03-31,2358.3,479.33,80.25,101.4,DEMO_DATA,True
2024-04-01,2301.8,486.01,80.13,101.4,DEMO_DATA,True
2024-04-02,2263.7,503.65,80.44,102.3,DEMO_DATA,True
2024-04-03,2310.6,499.66,80.4,102.7,DEMO_DATA,True
2024-04-04,2318.7,514.2,80.36,103.2,DEMO_DATA,True
2024-04-05,2310.0,505.36,80.31,103.5,DEMO_DATA,True
2024-04-06,2262.3,507.57,80.11,102.4,DEMO_DATA,True
2024-04-07,2273.7,519.31,80.22,102.4,DEMO_DATA,True
2024-04-08,2241.3,510.98,79.96,102.3,DEMO_DATA,True
2024-04-09,2229.1,519.31,79.49,102.0,DEMO_DATA,True
2024-04-10,2264.8,521.49,79.11,102.5,DEMO_DATA,True
2024-04-11,2287.1,516.99,78.9,102.8,DEMO_DATA,True
2024-04-12,2304.6,511.36,78.99,103.1,DEMO_DATA,True
2024-04-13,2333.7,508.95,79.12,98.7,DEMO_DATA,True
2024-04-14,2350.9,504.47,79.01,99.3,DEMO_DATA,True
2024-04-15,2354.9,508.77,78.81,99.6,DEMO_DATA,True
2024-04-16,2369.9,515.57,78.86,100.3,DEMO_DATA,True
2024-04-17,2309.6,499.21,78.93,99.9,DEMO_DATA,True
2024-04-18,2338.2,505.93,78.65,99.9,DEMO_DATA,True
2024-04-19,2293.1,498.79,78.43,98.9,DEMO_DATA,True
2024-04-20,2284.8,494.88,78.6,99.5,DEMO_DATA,True
2024-04-21,2228.7,502.22,78.47,98.7,DEMO_DATA,True
2024-04-22,2237.6,505.18,78.5,98.3,DEMO_DATA,True
2024-04-23,2276.6,503.4,78.56,97.5,DEMO_DATA,True
2024-04-24,2250.6,504.75,78.71,99.6,DEMO_DATA,True
2024-04-25,2341.5,511.2,78.83,99.4,DEMO_DATA,True
2024-04-26,2306.4,508.18,78.73,99.6,DEMO_DATA,True
2024-04-27,2302.2,518.78,78.73,99.9,DEMO_DATA,True
2024-04-28,2283.7,533.25,78.71,100.2,DEMO_DATA,True
2024-04-29,2322.1,535.29,78.68,98.8,DEMO_DATA,True
2024-04-30,2376.0,543.6,78.53,98.9,DEMO_DATA,True
2024-05-01,2362.6,539.46,78.37,98.6,DEMO_DATA,True
2024-05-02,2302.3,538.13,78.71,97.9,DEMO_DATA,True
2024-05-03,2279.5,594.07,78.99,98.2,DEMO_DATA,True
2024-05-04,2251.4,587.15,78.93,99.9,DEMO_DATA,True
2024-05-05,2176.9,599.59,79.01,100.3,DEMO_DATA,True
2024-05-06,2173.3,612.74,79.34,100.5,DEMO_DATA,True
2024-05-07,2129.9,595.04,79.28,99.3,DEMO_DATA,True
2024-05-08,2116.1,594.09,79.4,98.7,DEMO_DATA,True
2024-05-09,2143.2,610.02,79.53,98.9,DEMO_DATA,True
