date,port_id,avg_waiting_time_hrs,congestion_level,berths_occupied_pct,vessels_at_anchor,data_source,is_synthetic
2022-06-20,haldia,42.0,medium,73.6,5,DEMO_DATA,True
2022-06-21,haldia,45.3,medium,76.3,5,DEMO_DATA,True
2022-06-22,haldia,61.2,high,89.0,7,DEMO_DATA,True
2022-06-23,haldia,44.9,medium,75.9,5,DEMO_DATA,True
2022-06-24,haldia,64.2,high,91.3,8,DEMO_DATA,True
2022-06-25,haldia,44.3,medium,75.4,5,DEMO_DATA,True
2022-06-26,haldia,48.4,high,78.8,6,DEMO_DATA,True
2022-06-27,haldia,64.7,high,91.8,8,DEMO_DATA,True
2022-06-28,haldia,66.7,high,93.4,8,DEMO_DATA,True
2022-06-29,haldia,45.4,medium,76.3,5,DEMO_DATA,True
2022-06-30,haldia,45.0,medium,76.0,5,DEMO_DATA,True
2022-07-01,haldia,51.1,high,80.9,6,DEMO_DATA,True
2022-07-02,haldia,37.9,medium,70.3,4,DEMO_DATA,True
2022-07-03,haldia,62.9,high,90.3,7,DEMO_DATA,True
2022-07-04,haldia,53.8,high,83.1,6,DEMO_DATA,True
2022-07-05,haldia,51.6,high,81.2,6,DEMO_DATA,True
2022-07-06,haldia,51.2,high,80.9,6,DEMO_DATA,True
2022-07-07,haldia,40.3,medium,72.3,5,DEMO_DATA,True
2022-07-08,haldia,33.4,medium,66.7,4,DEMO_DATA,True
2022-07-09,haldia,54.7,high,83.8,6,DEMO_DATA,True
2022-07-10,haldia,54.5,high,83.6,6,DEMO_DATA,True
2022-07-11,haldia,47.1,medium,77.7,5,DEMO_DATA,True
2022-07-12,haldia,44.1,medium,75.3,5,DEMO_DATA,True
2022-07-13,haldia,46.2,medium,77.0,5,DEMO_DATA,True
2022-07-14,haldia,34.4,medium,67.5,4,DEMO_DATA,True
2022-07-15,haldia,48.3,high,78.7,6,DEMO_DATA,True
2022-07-16,haldia,38.1,medium,70.5,4,DEMO_DATA,True
2022-07-17,haldia,53.7,high,82.9,6,DEMO_DATA,True
2022-07-18,haldia,52.3,high,81.9,6,DEMO_DATA,True
2022-07-19,haldia,68.5,high,94.8,8,DEMO_DATA,True
2022-07-20,haldia,99.2,high,95.0,12,DEMO_DATA,True
2022-07-21,haldia,131.1,high,95.0,16,DEMO_DATA,True
2022-07-22,haldia,135.5,high,95.0,16,DEMO_DATA,True
2022-07-23,haldia,162.8,high,95.0,20,DEMO_DATA,True
2022-07-24,haldia,135.6,high,95.0,16,DEMO_DATA,True
2022-07-25,haldia,183.8,high,95.0,22,DEMO_DATA,True
2022-07-26,haldia,139.1,high,95.0,17,DEMO_DATA,True
2022-07-27,haldia,131.3,high,95.0,16,DEMO_DATA,True
2022-07-28,haldia,198.4,high,95.0,24,DEMO_DATA,True
2022-07-29,haldia,313.3,high,95.0,39,DEMO_DATA,True
2022-07-30,haldia,440.1,high,95.0,55,DEMO_DATA,True
2022-07-31,haldia,517.8,high,95.0,64,DEMO_DATA,True
2022-08-01,haldia,314.4,high,95.0,39,DEMO_DATA,True
2022-08-02,haldia,283.1,high,95.0,35,DEMO_DATA,True
2022-08-03,haldia,420.2,high,95.0,52,DEMO_DATA,True
2022-08-04,haldia,193.1,high,95.0,24,DEMO_DATA,True
2022-08-05,haldia,218.7,high,95.0,27,DEMO_DATA,True
2022-08-06,haldia,118.4,high,95.0,14,DEMO_DATA,True
2022-08-07,haldia,156.1,high,95.0,19,DEMO_DATA,True
2022-08-08,haldia,169.8,high,95.0,21,DEMO_DATA,True
2022-08-09,haldia,161.6,high,95.0,20,DEMO_DATA,True
2022-08-10,haldia,222.5,high,95.0,27,DEMO_DATA,True
2022-08-11,haldia,187.3,high,95.0,23,DEMO_DATA,True
2022-08-12,haldia,251.4,high,95.0,31,DEMO_DATA,True
2022-08-13,haldia,260.4,high,95.0,32,DEMO_DATA,True
2022-08-14,haldia,205.6,high,95.0,25,DEMO_DATA,True
2022-08-15,haldia,252.7,high,95.0,31,DEMO_DATA,True
2022-08-16,haldia,218.9,high,95.0,27,DEMO_DATA,True
2022-08-17,haldia,167.2,high,95.0,20,DEMO_DATA,True
2022-08-18,haldia,160.2,high,95.0,20,DEMO_DATA,True
2022-08-19,haldia,151.8,high,95.0,18,DEMO_DATA,True
2022-08-20,haldia,160.0,high,95.0,19,DEMO_DATA,True
2022-08-21,haldia,150.5,high,95.0,18,DEMO_DATA,True
2022-08-22,haldia,104.3,high,95.0,13,DEMO_DATA,True
2022-08-23,haldia,78.4,high,95.0,9,DEMO_DATA,True
2022-08-24,haldia,92.9,high,95.0,11,DEMO_DATA,True
2022-08-25,haldia,100.3,high,95.0,12,DEMO_DATA,True
2022-08-26,haldia,52.6,high,82.1,6,DEMO_DATA,True
2022-08-27,haldia,63.4,high,90.8,7,DEMO_DATA,True
2022-08-28,haldia,88.8,high,95.0,11,DEMO_DATA,True
2022-08-29,haldia,43.5,medium,74.8,5,DEMO_DATA,True
2022-08-30,haldia,45.2,medium,76.2,5,DEMO_DATA,True
2022-08-31,haldia,54.3,high,83.4,6,DEMO_DATA,True
2022-09-01,haldia,59.5,high,87.6,7,DEMO_DATA,True
2022-09-02,haldia,62.8,high,90.2,7,DEMO_DATA,True
2022-09-03,haldia,87.6,high,95.0,10,DEMO_DATA,True
2022-09-04,haldia,84.5,high,95.0,10,DEMO_DATA,True
2022-09-05,haldia,76.9,high,95.0,9,DEMO_DATA,True
2022-09-06,haldia,63.1,high,90.5,7,DEMO_DATA,True
2022-09-07,haldia,82.2,high,95.0,10,DEMO_DATA,True
2022-09-08,haldia,69.1,high,95.0,8,DEMO_DATA,True
2022-09-09,haldia,105.8,high,95.0,13,DEMO_DATA,True
2022-09-10,haldia,52.4,high,81.9,6,DEMO_DATA,True
2022-09-11,haldia,40.3,medium,72.3,5,DEMO_DATA,True
2022-09-12,haldia,72.2,high,95.0,9,DEMO_DATA,True
2022-09-13,haldia,67.2,high,93.8,8,DEMO_DATA,True
2022-09-14,haldia,79.8,high,95.0,9,DEMO_DATA,True
2022-09-15,haldia,79.9,high,95.0,9,DEMO_DATA,True
2022-09-16,haldia,98.3,high,95.0,12,DEMO_DATA,True
2022-09-17,haldia,107.3,high,95.0,13,DEMO_DATA,True
2022-09-18,haldia,130.0,high,95.0,16,DEMO_DATA,True
2022-09-19,haldia,73.9,high,95.0,9,DEMO_DATA,True
2022-09-20,haldia,126.2,high,95.0,15,DEMO_DATA,True
2022-09-21,haldia,132.0,high,95.0,16,DEMO_DATA,True
2022-09-22,haldia,170.1,high,95.0,21,DEMO_DATA,True
2022-09-23,haldia,197.4,high,95.0,24,DEMO_DATA,True
2022-09-24,haldia,249.1,high,95.0,31,DEMO_DATA,True
2022-09-25,haldia,366.9,high,95.0,45,DEMO_DATA,True
2022-09-26,haldia,132.3,high,95.0,16,DEMO_DATA,True
2022-09-27,haldia,111.4,high,95.0,13,DEMO_DATA,True
2022-09-28,haldia,91.7,high,95.0,11,DEMO_DATA,True
2022-09-29,haldia,66.3,high,93.1,8,DEMO_DATA,True
2022-09-30,haldia,80.6,high,95.0,10,DEMO_DATA,True
2022-10-01,haldia,68.9,high,95.0,8,DEMO_DATA,True
2022-10-02,haldia,64.8,high,91.9,8,DEMO_DATA,True
2022-10-03,haldia,47.9,medium,78.3,5,DEMO_DATA,True
2022-10-04,haldia,55.8,high,84.6,6,DEMO_DATA,True
2022-10-05,haldia,65.4,high,92.3,8,DEMO_DATA,True
2022-10-06,haldia,64.9,high,91.9,8,DEMO_DATA,True
2022-10-07,haldia,53.7,high,82.9,6,DEMO_DATA,True
2022-10-08,haldia,60.0,high,88.0,7,DEMO_DATA,True
2022-10-09,haldia,58.3,high,86.6,7,DEMO_DATA,True
2022-10-10,haldia,56.8,high,85.4,7,DEMO_DATA,True
2022-10-11,haldia,78.5,high,95.0,9,DEMO_DATA,True
2022-10-12,haldia,96.9,high,95.0,12,DEMO_DATA,True
2022-10-13,haldia,47.5,medium,78.0,5,DEMO_DATA,True
2022-10-14,haldia,67.0,high,93.6,8,DEMO_DATA,True
2022-10-15,haldia,69.1,high,95.0,8,DEMO_DATA,True
2022-10-16,haldia,76.1,high,95.0,9,DEMO_DATA,True
2022-10-17,haldia,77.9,high,95.0,9,DEMO_DATA,True
2022-10-18,haldia,86.3,high,95.0,10,DEMO_DATA,True
2022-10-19,haldia,32.2,medium,65.8,4,DEMO_DATA,True
2022-10-20,haldia,39.1,medium,71.2,4,DEMO_DATA,True
2022-10-21,haldia,45.9,medium,76.7,5,DEMO_DATA,True
2022-10-22,haldia,53.8,high,83.1,6,DEMO_DATA,True
2022-10-23,haldia,23.3,low,58.6,2,DEMO_DATA,True
2022-10-24,haldia,25.5,medium,60.4,3,DEMO_DATA,True
2022-10-25,haldia,18.0,low,54.4,2,DEMO_DATA,True
2022-10-26,haldia,25.8,medium,60.6,3,DEMO_DATA,True
2022-10-27,haldia,32.0,medium,65.6,3,DEMO_DATA,True
2022-10-28,haldia,27.1,medium,61.7,3,DEMO_DATA,True
2022-10-29,haldia,29.1,medium,63.3,3,DEMO_DATA,True
2022-10-30,haldia,25.2,medium,60.1,3,DEMO_DATA,True
2022-10-31,haldia,18.0,low,54.4,2,DEMO_DATA,True
2022-11-01,haldia,18.0,low,54.4,2,DEMO_DATA,True
2022-11-02,haldia,18.0,low,54.4,2,DEMO_DATA,True
2022-11-03,haldia,21.1,low,56.9,2,DEMO_DATA,True
2022-11-04,haldia,30.9,medium,64.7,3,DEMO_DATA,True
2022-11-05,haldia,39.3,medium,71.4,4,DEMO_DATA,True
2022-11-06,haldia,24.8,medium,59.9,3,DEMO_DATA,True
2022-11-07,haldia,28.8,medium,63.1,3,DEMO_DATA,True
2022-11-08,haldia,20.8,low,56.6,2,DEMO_DATA,True
2022-11-09,haldia,18.0,low,54.4,2,DEMO_DATA,True
2022-11-10,haldia,25.9,medium,60.7,3,DEMO_DATA,True
2022-11-11,haldia,30.2,medium,64.2,3,DEMO_DATA,True
2022-11-12,haldia,39.8,medium,71.9,4,DEMO_DATA,True
2022-11-13,haldia,53.9,high,83.1,6,DEMO_DATA,True
2022-11-14,haldia,47.6,medium,78.1,5,DEMO_DATA,True
2022-11-15,haldia,56.6,high,85.3,7,DEMO_DATA,True
2022-11-16,haldia,55.0,high,84.0,6,DEMO_DATA,True
2022-11-17,haldia,63.5,high,90.8,7,DEMO_DATA,True
2022-11-18,haldia,57.8,high,86.3,7,DEMO_DATA,True
2022-11-19,haldia,60.4,high,88.3,7,DEMO_DATA,True
2022-11-20,haldia,59.0,high,87.2,7,DEMO_DATA,True
2022-11-21,haldia,97.9,high,95.0,12,DEMO_DATA,True
2022-11-22,haldia,110.6,high,95.0,13,DEMO_DATA,True
2022-11-23,haldia,73.2,high,95.0,9,DEMO_DATA,True
2022-11-24,haldia,45.6,medium,76.5,5,DEMO_DATA,True
2022-11-25,haldia,42.0,medium,73.6,5,DEMO_DATA,True
2022-11-26,haldia,35.2,medium,68.2,4,DEMO_DATA,True
2022-11-27,haldia,43.9,medium,75.1,5,DEMO_DATA,True
2022-11-28,haldia,50.5,high,80.4,6,DEMO_DATA,True
2022-11-29,haldia,27.4,medium,61.9,3,DEMO_DATA,True
2022-11-30,haldia,24.5,medium,59.6,3,DEMO_DATA,True
2022-12-01,haldia,30.4,medium,64.3,3,DEMO_DATA,True
2022-12-02,haldia,36.1,medium,68.9,4,DEMO_DATA,True
2022-12-03,haldia,58.8,high,87.0,7,DEMO_DATA,True
2022-12-04,haldia,65.4,high,92.3,8,DEMO_DATA,True
2022-12-05,haldia,74.6,high,95.0,9,DEMO_DATA,True
2022-12-06,haldia,53.2,high,82.6,6,DEMO_DATA,True
2022-12-07,haldia,47.0,medium,77.6,5,DEMO_DATA,True
2022-12-08,haldia,39.5,medium,71.6,4,DEMO_DATA,True
2022-12-09,haldia,48.8,high,79.0,6,DEMO_DATA,True
2022-12-10,haldia,50.4,high,80.3,6,DEMO_DATA,True
2022-12-11,haldia,41.5,medium,73.2,5,DEMO_DATA,True
2022-12-12,haldia,52.3,high,81.9,6,DEMO_DATA,True
2022-12-13,haldia,53.8,high,83.1,6,DEMO_DATA,True
2022-12-14,haldia,55.0,high,84.0,6,DEMO_DATA,True
2022-12-15,haldia,40.5,medium,72.4,5,DEMO_DATA,True
2022-12-16,haldia,48.2,high,78.6,6,DEMO_DATA,True
2022-12-17,haldia,34.0,medium,67.2,4,DEMO_DATA,True
2022-12-18,haldia,28.0,medium,62.4,3,DEMO_DATA,True
2022-12-19,haldia,36.5,medium,69.2,4,DEMO_DATA,True
2022-12-20,haldia,40.2,medium,72.2,5,DEMO_DATA,True
2022-12-21,haldia,41.0,medium,72.8,5,DEMO_DATA,True
2022-12-22,haldia,52.0,high,81.6,6,DEMO_DATA,True
2022-12-23,haldia,64.1,high,91.2,8,DEMO_DATA,True
2022-12-24,haldia,73.6,high,95.0,9,DEMO_DATA,True
2022-12-25,haldia,62.4,high,89.9,7,DEMO_DATA,True
2022-12-26,haldia,45.6,medium,76.5,5,DEMO_DATA,True
2022-12-27,haldia,18.0,low,54.4,2,DEMO_DATA,True
2022-12-28,haldia,18.4,low,54.7,2,DEMO_DATA,True
2022-12-29,haldia,30.0,medium,64.0,3,DEMO_DATA,True
2022-12-30,haldia,30.5,medium,64.4,3,DEMO_DATA,True
2022-12-31,haldia,35.8,medium,68.6,4,DEMO_DATA,True
2023-01-01,haldia,33.9,medium,67.1,4,DEMO_DATA,True
2023-01-02,haldia,33.3,medium,66.7,4,DEMO_DATA,True
2023-01-03,haldia,31.8,medium,65.5,3,DEMO_DATA,True
2023-01-04,haldia,29.2,medium,63.3,3,DEMO_DATA,True
2023-01-05,haldia,28.8,medium,63.0,3,DEMO_DATA,True
2023-01-06,haldia,19.6,low,55.7,2,DEMO_DATA,True
2023-01-07,haldia,19.0,low,55.2,2,DEMO_DATA,True
2023-01-08,haldia,24.3,medium,59.5,3,DEMO_DATA,True
2023-01-09,haldia,28.3,medium,62.6,3,DEMO_DATA,True
2023-01-10,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-01-11,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-01-12,haldia,19.8,low,55.8,2,DEMO_DATA,True
2023-01-13,haldia,19.2,low,55.4,2,DEMO_DATA,True
2023-01-14,haldia,18.4,low,54.7,2,DEMO_DATA,True
2023-01-15,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-01-16,haldia,23.8,low,59.0,2,DEMO_DATA,True
2023-01-17,haldia,26.4,medium,61.1,3,DEMO_DATA,True
2023-01-18,haldia,40.5,medium,72.4,5,DEMO_DATA,True
2023-01-19,haldia,41.6,medium,73.3,5,DEMO_DATA,True
2023-01-20,haldia,36.0,medium,68.8,4,DEMO_DATA,True
2023-01-21,haldia,39.2,medium,71.3,4,DEMO_DATA,True
2023-01-22,haldia,35.3,medium,68.3,4,DEMO_DATA,True
2023-01-23,haldia,51.2,high,81.0,6,DEMO_DATA,True
2023-01-24,haldia,52.9,high,82.3,6,DEMO_DATA,True
2023-01-25,haldia,79.7,high,95.0,9,DEMO_DATA,True
2023-01-26,haldia,82.9,high,95.0,10,DEMO_DATA,True
2023-01-27,haldia,83.0,high,95.0,10,DEMO_DATA,True
2023-01-28,haldia,109.1,high,95.0,13,DEMO_DATA,True
2023-01-29,haldia,110.5,high,95.0,13,DEMO_DATA,True
2023-01-30,haldia,116.2,high,95.0,14,DEMO_DATA,True
2023-01-31,haldia,140.2,high,95.0,17,DEMO_DATA,True
2023-02-01,haldia,155.6,high,95.0,19,DEMO_DATA,True
2023-02-02,haldia,130.5,high,95.0,16,DEMO_DATA,True
2023-02-03,haldia,88.4,high,95.0,11,DEMO_DATA,True
2023-02-04,haldia,106.5,high,95.0,13,DEMO_DATA,True
2023-02-05,haldia,80.0,high,95.0,10,DEMO_DATA,True
2023-02-06,haldia,60.7,high,88.6,7,DEMO_DATA,True
2023-02-07,haldia,75.5,high,95.0,9,DEMO_DATA,True
2023-02-08,haldia,59.4,high,87.6,7,DEMO_DATA,True
2023-02-09,haldia,74.8,high,95.0,9,DEMO_DATA,True
2023-02-10,haldia,96.8,high,95.0,12,DEMO_DATA,True
2023-02-11,haldia,74.9,high,95.0,9,DEMO_DATA,True
2023-02-12,haldia,99.9,high,95.0,12,DEMO_DATA,True
2023-02-13,haldia,134.4,high,95.0,16,DEMO_DATA,True
2023-02-14,haldia,139.2,high,95.0,17,DEMO_DATA,True
2023-02-15,haldia,180.3,high,95.0,22,DEMO_DATA,True
2023-02-16,haldia,136.6,high,95.0,17,DEMO_DATA,True
2023-02-17,haldia,28.4,medium,62.7,3,DEMO_DATA,True
2023-02-18,haldia,25.5,medium,60.4,3,DEMO_DATA,True
2023-02-19,haldia,40.0,medium,72.0,5,DEMO_DATA,True
2023-02-20,haldia,48.5,high,78.8,6,DEMO_DATA,True
2023-02-21,haldia,28.4,medium,62.7,3,DEMO_DATA,True
2023-02-22,haldia,34.2,medium,67.4,4,DEMO_DATA,True
2023-02-23,haldia,24.7,medium,59.8,3,DEMO_DATA,True
2023-02-24,haldia,28.5,medium,62.8,3,DEMO_DATA,True
2023-02-25,haldia,32.9,medium,66.3,4,DEMO_DATA,True
2023-02-26,haldia,39.5,medium,71.6,4,DEMO_DATA,True
2023-02-27,haldia,56.6,high,85.3,7,DEMO_DATA,True
2023-02-28,haldia,70.5,high,95.0,8,DEMO_DATA,True
2023-03-01,haldia,70.9,high,95.0,8,DEMO_DATA,True
2023-03-02,haldia,72.4,high,95.0,9,DEMO_DATA,True
2023-03-03,haldia,24.2,medium,59.3,3,DEMO_DATA,True
2023-03-04,haldia,29.7,medium,63.8,3,DEMO_DATA,True
2023-03-05,haldia,38.5,medium,70.8,4,DEMO_DATA,True
2023-03-06,haldia,32.8,medium,66.3,4,DEMO_DATA,True
2023-03-07,haldia,33.9,medium,67.1,4,DEMO_DATA,True
2023-03-08,haldia,36.4,medium,69.1,4,DEMO_DATA,True
2023-03-09,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-03-10,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-03-11,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-03-12,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-03-13,haldia,20.4,low,56.3,2,DEMO_DATA,True
2023-03-14,haldia,25.8,medium,60.7,3,DEMO_DATA,True
2023-03-15,haldia,38.6,medium,70.9,4,DEMO_DATA,True
2023-03-16,haldia,31.9,medium,65.5,3,DEMO_DATA,True
2023-03-17,haldia,19.3,low,55.4,2,DEMO_DATA,True
2023-03-18,haldia,29.3,medium,63.4,3,DEMO_DATA,True
2023-03-19,haldia,27.0,medium,61.6,3,DEMO_DATA,True
2023-03-20,haldia,23.5,low,58.8,2,DEMO_DATA,True
2023-03-21,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-03-22,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-03-23,haldia,22.6,low,58.1,2,DEMO_DATA,True
2023-03-24,haldia,31.7,medium,65.4,3,DEMO_DATA,True
2023-03-25,haldia,42.8,medium,74.2,5,DEMO_DATA,True
2023-03-26,haldia,33.4,medium,66.7,4,DEMO_DATA,True
2023-03-27,haldia,32.9,medium,66.3,4,DEMO_DATA,True
2023-03-28,haldia,43.9,medium,75.1,5,DEMO_DATA,True
2023-03-29,haldia,56.7,high,85.4,7,DEMO_DATA,True
2023-03-30,haldia,33.5,medium,66.8,4,DEMO_DATA,True
2023-03-31,haldia,32.0,medium,65.6,3,DEMO_DATA,True
2023-04-01,haldia,34.3,medium,67.4,4,DEMO_DATA,True
2023-04-02,haldia,36.2,medium,68.9,4,DEMO_DATA,True
2023-04-03,haldia,28.0,medium,62.4,3,DEMO_DATA,True
2023-04-04,haldia,38.5,medium,70.8,4,DEMO_DATA,True
2023-04-05,haldia,39.1,medium,71.3,4,DEMO_DATA,True
2023-04-06,haldia,41.7,medium,73.3,5,DEMO_DATA,True
2023-04-07,haldia,43.3,medium,74.7,5,DEMO_DATA,True
2023-04-08,haldia,33.7,medium,67.0,4,DEMO_DATA,True
2023-04-09,haldia,20.9,low,56.7,2,DEMO_DATA,True
2023-04-10,haldia,26.4,medium,61.1,3,DEMO_DATA,True
2023-04-11,haldia,29.3,medium,63.5,3,DEMO_DATA,True
2023-04-12,haldia,19.9,low,55.9,2,DEMO_DATA,True
2023-04-13,haldia,35.9,medium,68.7,4,DEMO_DATA,True
2023-04-14,haldia,36.5,medium,69.2,4,DEMO_DATA,True
2023-04-15,haldia,40.0,medium,72.0,4,DEMO_DATA,True
2023-04-16,haldia,58.2,high,86.6,7,DEMO_DATA,True
2023-04-17,haldia,67.3,high,93.8,8,DEMO_DATA,True
2023-04-18,haldia,52.4,high,81.9,6,DEMO_DATA,True
2023-04-19,haldia,35.7,medium,68.5,4,DEMO_DATA,True
2023-04-20,haldia,32.1,medium,65.7,4,DEMO_DATA,True
2023-04-21,haldia,28.1,medium,62.5,3,DEMO_DATA,True
2023-04-22,haldia,24.7,medium,59.7,3,DEMO_DATA,True
2023-04-23,haldia,32.0,medium,65.6,4,DEMO_DATA,True
2023-04-24,haldia,32.3,medium,65.9,4,DEMO_DATA,True
2023-04-25,haldia,24.3,medium,59.5,3,DEMO_DATA,True
2023-04-26,haldia,19.0,low,55.2,2,DEMO_DATA,True
2023-04-27,haldia,24.9,medium,59.9,3,DEMO_DATA,True
2023-04-28,haldia,25.9,medium,60.7,3,DEMO_DATA,True
2023-04-29,haldia,33.3,medium,66.7,4,DEMO_DATA,True
2023-04-30,haldia,32.7,medium,66.2,4,DEMO_DATA,True
2023-05-01,haldia,40.4,medium,72.3,5,DEMO_DATA,True
2023-05-02,haldia,43.5,medium,74.8,5,DEMO_DATA,True
2023-05-03,haldia,28.1,medium,62.5,3,DEMO_DATA,True
2023-05-04,haldia,23.6,low,58.9,2,DEMO_DATA,True
2023-05-05,haldia,28.0,medium,62.4,3,DEMO_DATA,True
2023-05-06,haldia,34.6,medium,67.7,4,DEMO_DATA,True
2023-05-07,haldia,29.6,medium,63.7,3,DEMO_DATA,True
2023-05-08,haldia,43.4,medium,74.7,5,DEMO_DATA,True
2023-05-09,haldia,36.7,medium,69.4,4,DEMO_DATA,True
2023-05-10,haldia,24.6,medium,59.7,3,DEMO_DATA,True
2023-05-11,haldia,20.1,low,56.1,2,DEMO_DATA,True
2023-05-12,haldia,18.5,low,54.8,2,DEMO_DATA,True
2023-05-13,haldia,18.2,low,54.5,2,DEMO_DATA,True
2023-05-14,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-05-15,haldia,19.3,low,55.4,2,DEMO_DATA,True
2023-05-16,haldia,26.4,medium,61.1,3,DEMO_DATA,True
2023-05-17,haldia,28.7,medium,62.9,3,DEMO_DATA,True
2023-05-18,haldia,20.4,low,56.3,2,DEMO_DATA,True
2023-05-19,haldia,18.1,low,54.5,2,DEMO_DATA,True
2023-05-20,haldia,21.1,low,56.9,2,DEMO_DATA,True
2023-05-21,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-05-22,haldia,23.0,low,58.4,2,DEMO_DATA,True
2023-05-23,haldia,21.5,low,57.2,2,DEMO_DATA,True
2023-05-24,haldia,22.4,low,57.9,2,DEMO_DATA,True
2023-05-25,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-05-26,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-05-27,haldia,22.9,low,58.3,2,DEMO_DATA,True
2023-05-28,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-05-29,haldia,22.7,low,58.2,2,DEMO_DATA,True
2023-05-30,haldia,22.8,low,58.2,2,DEMO_DATA,True
2023-05-31,haldia,23.9,low,59.1,2,DEMO_DATA,True
2023-06-01,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-06-02,haldia,23.2,low,58.6,2,DEMO_DATA,True
2023-06-03,haldia,21.6,low,57.3,2,DEMO_DATA,True
2023-06-04,haldia,28.3,medium,62.7,3,DEMO_DATA,True
2023-06-05,haldia,26.8,medium,61.5,3,DEMO_DATA,True
2023-06-06,haldia,34.2,medium,67.4,4,DEMO_DATA,True
2023-06-07,haldia,38.9,medium,71.1,4,DEMO_DATA,True
2023-06-08,haldia,25.6,medium,60.5,3,DEMO_DATA,True
2023-06-09,haldia,29.1,medium,63.3,3,DEMO_DATA,True
2023-06-10,haldia,21.7,low,57.3,2,DEMO_DATA,True
2023-06-11,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-06-12,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-06-13,haldia,24.0,medium,59.2,3,DEMO_DATA,True
2023-06-14,haldia,25.1,medium,60.1,3,DEMO_DATA,True
2023-06-15,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-06-16,haldia,20.8,low,56.7,2,DEMO_DATA,True
2023-06-17,haldia,18.0,low,54.4,2,DEMO_DATA,True
2023-06-18,haldia,19.6,low,55.7,2,DEMO_DATA,True
2023-06-19,haldia,22.1,low,57.7,2,DEMO_DATA,True
2023-06-20,haldia,27.3,medium,61.8,3,DEMO_DATA,True
2023-06-21,haldia,25.9,medium,60.7,3,DEMO_DATA,True
2023-06-22,haldia,37.4,medium,69.9,4,DEMO_DATA,True
2023-06-23,haldia,41.3,medium,73.1,5,DEMO_DATA,True
2023-06-24,haldia,40.1,medium,72.0,5,DEMO_DATA,True
2023-06-25,haldia,41.8,medium,73.4,5,DEMO_DATA,True
2023-06-26,haldia,27.8,medium,62.2,3,DEMO_DATA,True
2023-06-27,haldia,35.4,medium,68.3,4,DEMO_DATA,True
2023-06-28,haldia,38.8,medium,71.0,4,DEMO_DATA,True
2023-06-29,haldia,37.0,medium,69.6,4,DEMO_DATA,True
2023-06-30,haldia,41.2,medium,73.0,5,DEMO_DATA,True
2023-07-01,haldia,44.7,medium,75.7,5,DEMO_DATA,True
2023-07-02,haldia,63.4,high,90.7,7,DEMO_DATA,True
2023-07-03,haldia,76.4,high,95.0,9,DEMO_DATA,True
2023-07-04,haldia,89.5,high,95.0,11,DEMO_DATA,True
2023-07-05,haldia,92.7,high,95.0,11,DEMO_DATA,True
2023-07-06,haldia,73.9,high,95.0,9,DEMO_DATA,True
2023-07-07,haldia,76.6,high,95.0,9,DEMO_DATA,True
2023-07-08,haldia,57.0,high,85.6,7,DEMO_DATA,True
2023-07-09,haldia,89.4,high,95.0,11,DEMO_DATA,True
2023-07-10,haldia,75.8,high,95.0,9,DEMO_DATA,True
2023-07-11,haldia,100.1,high,95.0,12,DEMO_DATA,True
2023-07-12,haldia,37.4,medium,69.9,4,DEMO_DATA,True
2023-07-13,haldia,36.8,medium,69.4,4,DEMO_DATA,True
2023-07-14,haldia,47.5,medium,78.0,5,DEMO_DATA,True
2023-07-15,haldia,68.7,high,95.0,8,DEMO_DATA,True
2023-07-16,haldia,111.2,high,95.0,13,DEMO_DATA,True
2023-07-17,haldia,71.8,high,95.0,8,DEMO_DATA,True
2023-07-18,haldia,74.8,high,95.0,9,DEMO_DATA,True
2023-07-19,haldia,98.6,high,95.0,12,DEMO_DATA,True
2023-07-20,haldia,70.1,high,95.0,8,DEMO_DATA,True
2023-07-21,haldia,79.7,high,95.0,9,DEMO_DATA,True
2023-07-22,haldia,83.4,high,95.0,10,DEMO_DATA,True
2023-07-23,haldia,62.2,high,89.8,7,DEMO_DATA,True
2023-07-24,haldia,91.2,high,95.0,11,DEMO_DATA,True
2023-07-25,haldia,100.1,high,95.0,12,DEMO_DATA,True
2023-07-26,haldia,81.1,high,95.0,10,DEMO_DATA,True
2023-07-27,haldia,62.3,high,89.8,7,DEMO_DATA,True
2023-07-28,haldia,70.8,high,95.0,8,DEMO_DATA,True
2023-07-29,haldia,36.4,medium,69.2,4,DEMO_DATA,True
